Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
False,3.0,3.0,2.0,2.0,63.333,0,1,0,$0.00,0,0,9436
False,2.0,1.0,4.0,3.0,73.333,1,6,1,$3000.00,0,1,9437
False,4.0,4.0,3.0,3.0,54.667,0,4,1,$1188.00,0,1,9438
False,3.0,3.0,3.0,2.0,64.667,0,3,0,$0.00,0,0,9439
False,3.0,4.0,1.0,2.0,35.333,0,1,0,$0.00,0,0,9440
False,3.0,2.0,4.0,3.0,50.667,1,3,1,$975.00,0,1,9441
False,5.0,5.0,2.0,1.0,13.333,0,0,0,$0.00,0,0,9442
False,3.0,2.0,5.0,5.0,55.333,3,5,1,$8645.00,0,1,9443
False,3.0,3.0,2.0,1.0,89.333,0,2,3,$16272.00,0,3,9444
False,1.0,1.0,2.0,2.0,229.667,1,11,2,$84906.00,2,4,9445
False,4.0,4.0,3.0,3.0,56.0,0,2,0,$0.00,0,0,9446
False,2.0,3.0,3.0,2.0,96.667,0,4,1,$43240.00,0,1,9447
False,2.0,3.0,1.0,2.0,68.167,0,3,1,$102635.00,0,1,9448
False,4.0,3.0,2.0,1.0,64.667,0,3,0,$0.00,0,0,9449
False,1.0,1.0,3.0,2.0,408.667,0,30,2,$172543.00,3,5,9450
False,2.0,3.0,1.0,1.0,90.333,0,2,1,$21775.00,1,2,9451
False,3.0,2.0,4.0,3.0,100.333,0,0,1,$3153.00,1,2,9452
False,3.0,3.0,3.0,2.0,31.333,1,4,3,$3120.00,0,3,9453
False,1.0,1.0,4.0,4.0,192.667,0,17,2,$128703.00,2,4,9454
False,4.0,4.0,3.0,2.0,41.333,0,11,0,$0.00,0,0,9455
False,4.0,4.0,4.0,4.0,57.333,0,2,0,$0.00,0,0,9456
False,5.0,5.0,3.0,1.0,2.667,0,0,0,$0.00,0,0,9457
False,1.0,2.0,1.0,1.0,101.333,0,2,0,$0.00,1,1,9458
False,1.0,2.0,3.0,3.0,141.0,0,4,1,$28765.00,0,1,9459
False,4.0,4.0,4.0,3.0,32.667,0,0,0,$0.00,0,0,9460
False,4.0,4.0,4.0,3.0,58.0,0,1,0,$0.00,0,0,9461
False,3.0,3.0,3.0,2.0,72.0,0,3,0,$0.00,0,0,9462
False,1.0,1.0,1.0,1.0,170.5,0,15,2,$22555.00,1,3,9463
False,3.0,3.0,3.0,3.0,76.0,0,1,0,$0.00,0,0,9464
False,2.0,2.0,4.0,3.0,126.333,0,3,1,$9129.00,0,1,9465
False,3.0,3.0,4.0,3.0,80.0,0,4,0,$0.00,0,0,9466
False,1.0,1.0,2.0,4.0,108.667,1,23,0,$0.00,0,0,9467
False,2.0,2.0,3.0,3.0,52.667,1,1,0,$0.00,0,0,9468
False,3.0,2.0,4.0,4.0,148.333,0,10,1,$67470.00,1,2,9469
False,2.0,2.0,4.0,3.0,138.333,0,0,0,$0.00,0,0,9470
False,4.0,4.0,4.0,3.0,45.333,0,0,0,$0.00,0,0,9471
False,3.0,3.0,2.0,4.0,29.333,1,4,0,$0.00,0,0,9472
False,1.0,1.0,,,355.5,0,4,3,$45046.00,1,4,9473
False,2.0,1.0,4.0,3.0,155.6,0,0,0,$0.00,0,0,9474
False,4.0,3.0,5.0,5.0,58.667,0,0,0,$0.00,0,0,9475
False,4.0,4.0,4.0,5.0,18.667,0,2,0,$0.00,0,0,9476
False,2.0,1.0,4.0,4.0,122.667,1,10,3,$4095.00,0,3,9477
False,3.0,4.0,2.0,1.0,51.167,0,7,1,$4388.00,0,1,9478
False,2.0,2.0,3.0,2.0,64.0,0,5,0,$0.00,0,0,9479
False,1.0,1.0,1.0,2.0,181.667,0,19,0,$0.00,1,1,9480
False,4.0,4.0,4.0,4.0,48.0,0,4,0,$0.00,0,0,9481
False,3.0,2.0,4.0,4.0,56.0,2,7,1,$1105.00,1,2,9482
False,3.0,3.0,4.0,3.0,64.667,0,4,0,$0.00,0,0,9483
False,2.0,1.0,4.0,3.0,185.667,0,3,1,$38578.00,1,2,9484
False,4.0,4.0,2.0,2.0,40.667,0,1,0,$0.00,0,0,9485
False,1.0,1.0,2.0,1.0,173.667,0,7,2,$44569.00,0,2,9486
False,2.0,3.0,1.0,1.0,83.667,0,4,0,$0.00,0,0,9487
False,5.0,4.0,5.0,5.0,31.333,0,3,0,$0.00,0,0,9488
False,1.0,1.0,3.0,3.0,254.0,0,14,1,$26001.00,1,2,9489
False,2.0,1.0,4.0,3.0,366.833,0,13,3,$79406.00,1,4,9490
False,3.0,3.0,2.0,3.0,29.333,0,3,0,$0.00,0,0,9491
False,1.0,1.0,4.0,4.0,186.333,0,7,1,$12578.00,1,2,9492
False,1.0,1.0,2.0,1.0,161.667,0,14,1,$8548.00,1,2,9493
False,5.0,4.0,3.0,3.0,62.0,0,1,0,$0.00,1,1,9494
False,5.0,4.0,3.0,3.0,48.333,0,3,0,$0.00,0,0,9495
False,1.0,1.0,3.0,3.0,75.333,3,3,1,$1625.00,0,1,9496
False,3.0,4.0,2.0,1.0,58.0,0,1,0,$0.00,0,0,9497
False,5.0,5.0,2.0,1.0,7.333,0,1,0,$0.00,0,0,9498
False,3.0,3.0,3.0,3.0,73.333,0,1,0,$0.00,0,0,9499
False,4.0,3.0,3.0,3.0,33.333,0,3,0,$0.00,0,0,9500
False,5.0,3.0,4.0,4.0,40.0,1,6,0,$0.00,0,0,9501
False,4.0,2.0,4.0,4.0,103.833,0,1,2,$14150.00,0,2,9502
False,3.0,3.0,4.0,3.0,65.333,0,2,0,$0.00,0,0,9503
False,2.0,2.0,3.0,3.0,119.333,0,1,0,$0.00,0,0,9504
False,4.0,4.0,4.0,4.0,51.0,0,0,0,$0.00,0,0,9505
False,2.0,2.0,3.0,5.0,48.0,1,0,0,$0.00,0,0,9506
False,2.0,1.0,4.0,3.0,118.667,0,10,0,$0.00,0,0,9507
False,3.0,3.0,2.0,1.0,66.0,0,2,0,$0.00,0,0,9508
False,2.0,2.0,2.0,1.0,96.667,0,0,0,$0.00,0,0,9509
False,3.0,3.0,3.0,4.0,80.333,0,3,0,$0.00,0,0,9510
False,2.0,2.0,3.0,2.0,58.667,4,5,1,$1500.00,0,1,9511
False,4.0,4.0,4.0,3.0,46.0,0,3,0,$0.00,0,0,9512
False,2.0,2.0,3.0,2.0,96.0,0,4,1,$28503.00,1,2,9513
False,5.0,4.0,5.0,5.0,19.0,0,1,0,$0.00,0,0,9514
False,2.0,2.0,4.0,3.0,142.833,0,9,1,$66170.00,1,2,9515
False,4.0,4.0,3.0,2.0,50.667,0,1,0,$0.00,0,0,9516
False,1.0,1.0,2.0,3.0,119.333,1,15,1,$114920.00,0,1,9517
False,3.0,3.0,3.0,3.0,70.667,0,2,0,$0.00,0,0,9518
False,3.0,4.0,2.0,1.0,51.333,0,1,0,$0.00,0,0,9519
False,3.0,3.0,3.0,2.0,70.5,0,2,1,$11930.00,1,2,9520
False,5.0,5.0,3.0,3.0,26.0,0,1,0,$0.00,0,0,9521
False,3.0,2.0,5.0,5.0,58.0,0,7,0,$0.00,0,0,9522
False,4.0,3.0,4.0,4.0,31.333,1,0,0,$0.00,0,0,9523
False,2.0,1.0,1.0,1.0,165.667,0,3,3,$30063.00,2,5,9524
False,3.0,2.0,2.0,3.0,44.0,0,1,0,$0.00,0,0,9525
False,2.0,1.0,5.0,5.0,66.0,0,1,0,$0.00,0,0,9526
False,4.0,3.0,4.0,3.0,69.167,0,0,1,$3700.00,0,1,9527
False,4.0,3.0,4.0,3.0,72.667,0,3,0,$0.00,0,0,9528
False,2.0,2.0,1.0,2.0,66.667,0,8,0,$0.00,0,0,9529
False,1.0,1.0,1.0,1.0,352.167,0,22,2,$39196.00,0,2,9530
False,1.0,2.0,3.0,3.0,48.667,1,3,0,$0.00,0,0,9531
False,2.0,3.0,1.0,2.0,34.0,0,1,0,$0.00,0,0,9532
False,5.0,4.0,3.0,3.0,16.0,0,1,0,$0.00,0,0,9533
False,2.0,1.0,4.0,5.0,67.333,0,1,2,$2665.00,0,2,9534
False,1.0,2.0,3.0,2.0,103.667,2,2,1,$14450.00,0,1,9535
False,1.0,1.0,2.0,1.0,231.5,0,15,3,$118236.00,1,4,9536
False,1.0,1.0,1.0,2.0,156.667,4,21,0,$0.00,2,2,9537
False,1.0,1.0,3.0,2.0,302.167,0,5,0,$0.00,0,0,9538
False,4.0,3.0,4.0,3.0,79.333,0,4,0,$0.00,0,0,9539
False,5.0,3.0,4.0,5.0,29.333,0,1,0,$0.00,0,0,9540
False,4.0,4.0,4.0,3.0,44.0,0,3,0,$0.00,0,0,9541
False,4.0,4.0,4.0,3.0,45.333,0,6,0,$0.00,0,0,9542
False,1.0,2.0,3.0,2.0,44.0,0,10,0,$0.00,0,0,9543
False,3.0,4.0,1.0,1.0,47.167,0,8,1,$4154.00,0,1,9544
False,3.0,2.0,4.0,4.0,119.667,0,1,1,$13910.00,0,1,9545
False,1.0,2.0,1.0,1.0,92.0,0,5,0,$0.00,0,0,9546
False,4.0,3.0,4.0,5.0,30.0,0,0,0,$0.00,0,0,9547
False,4.0,3.0,4.0,3.0,69.333,0,0,0,$0.00,0,0,9548
False,2.0,2.0,3.0,2.0,98.667,0,6,2,$9685.00,1,3,9549
False,4.0,4.0,4.0,3.0,18.0,2,2,1,$1105.00,0,1,9550
False,3.0,3.0,4.0,4.0,68.333,0,6,2,$3478.00,0,2,9551
False,1.0,1.0,3.0,2.0,78.667,2,3,0,$0.00,0,0,9552
False,4.0,4.0,4.0,3.0,38.667,0,1,0,$0.00,0,0,9553
False,3.0,2.0,2.0,4.0,40.0,0,5,0,$0.00,0,0,9554
False,4.0,4.0,4.0,3.0,37.333,0,3,2,$6500.00,0,2,9555
False,1.0,1.0,3.0,3.0,169.333,4,23,2,$4820.00,0,2,9556
False,1.0,1.0,3.0,4.0,250.667,0,10,2,$27750.00,2,4,9557
False,4.0,3.0,4.0,3.0,87.167,0,1,1,$6338.00,0,1,9558
False,3.0,3.0,4.0,4.0,40.0,1,1,1,$1300.00,0,1,9559
False,1.0,2.0,1.0,1.0,100.833,0,7,0,$0.00,0,0,9560
False,1.0,1.0,3.0,2.0,181.333,0,7,1,$4778.00,1,2,9561
False,4.0,4.0,2.0,1.0,55.333,0,4,0,$0.00,0,0,9562
False,2.0,2.0,3.0,2.0,50.0,0,5,0,$0.00,0,0,9563
False,4.0,4.0,3.0,2.0,57.333,0,4,0,$0.00,0,0,9564
False,2.0,2.0,3.0,1.0,97.833,0,1,0,$0.00,0,0,9565
False,2.0,2.0,3.0,2.0,104.333,0,10,1,$26390.00,0,1,9566
False,1.0,2.0,1.0,1.0,108.167,0,16,0,$0.00,0,0,9567
False,1.0,2.0,2.0,1.0,110.667,0,1,1,$15702.00,0,1,9568
False,4.0,3.0,5.0,5.0,34.667,0,5,0,$0.00,0,0,9569
False,5.0,4.0,3.0,2.0,50.4,0,0,0,$0.00,0,0,9570
False,4.0,4.0,3.0,2.0,50.0,0,2,0,$0.00,0,0,9571
False,2.0,2.0,3.0,2.0,99.0,0,2,0,$0.00,1,1,9572
False,5.0,4.0,3.0,1.0,39.333,0,1,0,$0.00,0,0,9573
False,5.0,4.0,3.0,2.0,52.0,0,0,0,$0.00,0,0,9574
False,2.0,2.0,3.0,3.0,50.0,0,7,0,$0.00,0,0,9575
False,5.0,5.0,2.0,1.0,20.0,0,0,0,$0.00,0,0,9576
False,2.0,1.0,4.0,5.0,86.667,1,21,5,$5200.00,0,5,9577
False,4.0,4.0,4.0,4.0,26.667,1,0,0,$0.00,0,0,9578
False,2.0,3.0,1.0,1.0,61.333,2,10,0,$0.00,0,0,9579
False,4.0,3.0,5.0,5.0,72.0,0,6,0,$0.00,0,0,9580
False,4.0,4.0,2.0,1.0,32.667,0,2,0,$0.00,0,0,9581
False,3.0,3.0,3.0,2.0,74.667,0,7,0,$0.00,0,0,9582
False,1.0,1.0,2.0,2.0,277.833,0,16,1,$53366.00,1,2,9583
False,1.0,1.0,4.0,4.0,220.167,1,1,2,$75184.00,1,3,9584
False,4.0,3.0,4.0,4.0,39.333,0,1,0,$0.00,0,0,9585
False,4.0,3.0,4.0,4.0,65.333,0,1,1,$8850.00,1,2,9586
False,4.0,3.0,4.0,4.0,64.667,0,1,0,$0.00,0,0,9587
False,1.0,1.0,3.0,1.0,192.0,0,3,3,$37358.00,0,3,9588
False,3.0,2.0,4.0,4.0,154.0,0,11,0,$0.00,0,0,9589
False,2.0,2.0,3.0,3.0,104.667,0,3,0,$0.00,0,0,9590
False,5.0,4.0,4.0,5.0,19.333,1,1,0,$0.00,0,0,9591
False,4.0,3.0,4.0,4.0,82.0,0,1,0,$0.00,0,0,9592
False,4.0,4.0,2.0,4.0,16.667,0,5,0,$0.00,0,0,9593
False,2.0,2.0,3.0,3.0,98.0,0,1,0,$0.00,0,0,9594
False,1.0,1.0,1.0,1.0,267.5,0,33,0,$0.00,0,0,9595
False,1.0,1.0,3.0,2.0,79.0,1,8,4,$7590.00,0,4,9596
False,1.0,1.0,3.0,2.0,259.667,0,2,2,$46345.00,1,3,9597
False,1.0,1.0,3.0,3.0,139.0,2,4,1,$1300.00,0,1,9598
False,3.0,3.0,3.0,3.0,68.0,0,0,0,$0.00,0,0,9599
False,4.0,3.0,2.0,4.0,23.333,0,0,0,$0.00,0,0,9600
False,4.0,4.0,1.0,1.0,34.0,0,0,0,$0.00,0,0,9601
False,1.0,2.0,1.0,1.0,141.333,0,2,1,$6550.00,0,1,9602
False,3.0,2.0,4.0,3.0,60.0,0,2,0,$0.00,0,0,9603
False,3.0,3.0,3.0,2.0,78.167,0,0,0,$0.00,1,1,9604
False,2.0,1.0,4.0,4.0,129.0,1,13,2,$3575.00,0,2,9605
False,4.0,4.0,3.0,2.0,54.667,0,3,0,$0.00,0,0,9606
False,1.0,1.0,2.0,1.0,176.833,0,5,0,$0.00,1,1,9607
False,3.0,2.0,3.0,2.0,101.667,0,11,1,$6000.00,1,2,9608
False,4.0,3.0,4.0,3.0,30.667,1,3,1,$750.00,0,1,9609
False,3.0,4.0,4.0,3.0,45.333,0,1,0,$0.00,0,0,9610
False,4.0,5.0,3.0,2.0,4.0,0,1,0,$0.00,0,0,9611
False,1.0,1.0,2.0,1.0,213.0,0,5,0,$0.00,1,1,9612
False,5.0,5.0,2.0,1.0,10.667,0,0,0,$0.00,0,0,9613
False,1.0,1.0,3.0,2.0,181.5,0,4,0,$0.00,0,0,9614
False,5.0,5.0,4.0,4.0,22.0,0,7,0,$0.00,0,0,9615
False,2.0,3.0,3.0,1.0,64.0,0,1,0,$0.00,0,0,9616
False,3.0,2.0,3.0,3.0,46.667,3,4,3,$3900.00,0,3,9617
False,2.0,2.0,4.0,4.0,92.667,0,0,0,$0.00,0,0,9618
False,1.0,2.0,1.0,1.0,48.0,0,13,1,$1625.00,0,1,9619
False,1.0,1.0,3.0,2.0,168.167,0,0,2,$21190.00,0,2,9620
False,3.0,2.0,4.0,4.0,44.667,0,4,0,$0.00,0,0,9621
False,3.0,2.0,4.0,4.0,97.0,0,2,1,$65750.00,1,2,9622
False,4.0,4.0,3.0,3.0,54.667,0,1,0,$0.00,0,0,9623
False,4.0,4.0,4.0,4.0,57.333,0,0,0,$0.00,0,0,9624
False,1.0,1.0,1.0,1.0,192.667,0,6,1,$9700.00,0,1,9625
False,3.0,3.0,3.0,2.0,68.0,0,0,0,$0.00,0,0,9626
False,4.0,3.0,4.0,4.0,63.333,0,1,0,$0.00,0,0,9627
False,4.0,4.0,3.0,2.0,26.0,1,7,1,$3900.00,0,1,9628
False,2.0,2.0,2.0,2.0,106.0,0,6,1,$1625.00,0,1,9629
False,2.0,2.0,2.0,1.0,121.0,0,1,0,$0.00,0,0,9630
False,3.0,3.0,4.0,4.0,78.0,0,7,0,$0.00,0,0,9631
False,3.0,4.0,3.0,2.0,28.0,0,4,0,$0.00,0,0,9632
False,2.0,1.0,1.0,1.0,73.333,0,10,0,$0.00,0,0,9633
False,3.0,4.0,3.0,1.0,34.0,0,5,0,$0.00,0,0,9634
False,5.0,5.0,3.0,2.0,8.667,0,0,0,$0.00,0,0,9635
False,3.0,4.0,4.0,3.0,53.333,0,8,0,$0.00,0,0,9636
False,2.0,1.0,5.0,5.0,403.833,0,4,1,$82672.00,2,3,9637
False,3.0,3.0,3.0,2.0,66.667,0,1,0,$0.00,0,0,9638
False,4.0,4.0,5.0,5.0,18.0,0,6,0,$0.00,0,0,9639
False,3.0,2.0,5.0,5.0,65.5,0,0,1,$4550.00,0,1,9640
False,3.0,2.0,4.0,4.0,50.667,2,12,1,$1105.00,0,1,9641
False,3.0,3.0,4.0,4.0,68.0,0,1,1,$1012.00,0,1,9642
False,5.0,3.0,4.0,4.0,29.333,0,2,1,$1500.00,0,1,9643
False,4.0,3.0,4.0,4.0,30.667,0,1,0,$0.00,0,0,9644
False,3.0,4.0,4.0,3.0,51.333,0,4,1,$975.00,0,1,9645
False,4.0,3.0,3.0,3.0,76.667,0,5,0,$0.00,0,0,9646
False,4.0,3.0,4.0,3.0,40.0,0,0,0,$0.00,0,0,9647
False,5.0,3.0,5.0,5.0,36.0,4,0,0,$0.00,0,0,9648
False,4.0,4.0,4.0,4.0,51.333,0,2,0,$0.00,1,1,9649
False,3.0,3.0,4.0,3.0,96.667,0,1,0,$0.00,0,0,9650
False,3.0,2.0,4.0,4.0,50.667,3,3,0,$0.00,0,0,9651
False,1.0,1.0,3.0,1.0,290.5,0,16,0,$0.00,0,0,9652
False,2.0,1.0,5.0,5.0,92.0,0,0,3,$2925.00,1,4,9653
False,4.0,3.0,4.0,3.0,78.0,0,5,1,$6606.00,0,1,9654
False,5.0,3.0,5.0,5.0,29.333,2,1,0,$0.00,0,0,9655
False,1.0,1.0,3.0,3.0,135.333,0,11,0,$0.00,0,0,9656
False,3.0,4.0,2.0,1.0,38.0,0,1,0,$0.00,0,0,9657
False,3.0,2.0,4.0,4.0,103.167,0,0,0,$0.00,0,0,9658
False,3.0,2.0,4.0,4.0,67.333,5,5,3,$4270.00,0,3,9659
False,3.0,3.0,2.0,1.0,58.167,0,7,1,$4550.00,0,1,9660
False,4.0,2.0,4.0,4.0,46.0,2,1,1,$1300.00,0,1,9661
False,2.0,3.0,3.0,4.0,92.0,0,1,1,$2200.00,0,1,9662
False,3.0,3.0,4.0,3.0,75.333,0,0,0,$0.00,0,0,9663
False,4.0,3.0,3.0,3.0,87.333,0,7,0,$0.00,0,0,9664
False,3.0,2.0,4.0,3.0,43.333,0,7,3,$22100.00,0,3,9665
False,1.0,1.0,2.0,4.0,107.333,0,1,0,$0.00,0,0,9666
False,3.0,4.0,1.0,2.0,19.333,0,2,0,$0.00,0,0,9667
False,4.0,2.0,4.0,5.0,43.333,0,1,0,$0.00,0,0,9668
False,4.0,4.0,3.0,4.0,10.0,0,1,0,$0.00,0,0,9669
False,3.0,2.0,3.0,4.0,44.0,0,0,0,$0.00,0,0,9670
False,1.0,1.0,4.0,4.0,72.0,0,4,0,$0.00,0,0,9671
False,2.0,2.0,2.0,3.0,51.333,0,8,0,$0.00,0,0,9672
False,3.0,3.0,4.0,3.0,36.667,0,4,2,$4655.00,0,2,9673
False,4.0,2.0,4.0,4.0,55.333,1,0,0,$0.00,0,0,9674
False,2.0,1.0,5.0,5.0,70.667,2,1,1,$1300.00,0,1,9675
False,4.0,5.0,4.0,3.0,12.0,0,0,0,$0.00,0,0,9676
False,1.0,1.0,1.0,2.0,78.0,1,4,0,$0.00,0,0,9677
False,4.0,4.0,4.0,4.0,25.333,0,0,0,$0.00,0,0,9678
False,4.0,3.0,4.0,4.0,33.333,0,4,0,$0.00,0,0,9679
False,4.0,3.0,5.0,5.0,32.667,1,0,0,$0.00,0,0,9680
False,3.0,2.0,3.0,2.0,41.333,0,0,0,$0.00,0,0,9681
False,2.0,1.0,4.0,3.0,75.667,0,1,0,$0.00,0,0,9682
False,1.0,1.0,1.0,2.0,69.333,0,2,0,$0.00,0,0,9683
False,1.0,1.0,3.0,4.0,119.333,0,10,0,$0.00,0,0,9684
False,3.0,2.0,4.0,4.0,65.333,0,3,0,$0.00,0,0,9685
False,3.0,2.0,4.0,5.0,47.333,0,2,0,$0.00,0,0,9686
False,4.0,4.0,3.0,3.0,13.333,1,0,0,$0.00,0,0,9687
False,2.0,2.0,4.0,3.0,54.667,2,7,0,$0.00,0,0,9688
False,2.0,2.0,2.0,3.0,46.667,1,0,0,$0.00,0,0,9689
False,4.0,3.0,3.0,4.0,22.0,0,1,0,$0.00,0,0,9690
False,3.0,3.0,3.0,5.0,26.0,1,1,0,$0.00,0,0,9691
False,2.0,3.0,2.0,3.0,39.333,0,2,0,$0.00,0,0,9692
False,4.0,3.0,4.0,4.0,32.667,1,0,0,$0.00,0,0,9693
False,1.0,1.0,3.0,3.0,84.667,0,12,0,$0.00,0,0,9694
False,4.0,3.0,3.0,5.0,24.667,1,3,0,$0.00,0,0,9695
False,3.0,4.0,2.0,4.0,10.667,0,0,0,$0.00,0,0,9696
False,1.0,1.0,3.0,3.0,143.833,0,10,3,$4680.00,0,3,9697
False,4.0,2.0,4.0,3.0,56.5,0,0,1,$1950.00,0,1,9698
False,1.0,1.0,3.0,3.0,85.167,0,21,1,$39098.00,1,2,9699
False,4.0,3.0,4.0,4.0,28.8,0,0,0,$0.00,0,0,9700
False,3.0,4.0,2.0,2.0,22.667,0,1,0,$0.00,0,0,9701
False,4.0,4.0,4.0,3.0,24.667,0,1,0,$0.00,0,0,9702
False,5.0,4.0,5.0,5.0,18.0,1,0,0,$0.00,0,0,9703
False,1.0,1.0,1.0,2.0,124.667,0,9,0,$0.00,0,0,9704
False,1.0,2.0,1.0,2.0,52.667,0,6,0,$0.00,0,0,9705
False,4.0,4.0,1.0,2.0,10.0,0,4,2,$2210.00,0,2,9706
False,1.0,1.0,2.0,4.0,260.5,1,11,1,$13390.00,0,1,9707
False,1.0,3.0,1.0,1.0,32.0,0,5,0,$0.00,0,0,9708
False,1.0,1.0,1.0,2.0,98.0,1,2,1,$77740.00,0,1,9709
False,1.0,2.0,1.0,2.0,66.667,0,7,0,$0.00,0,0,9710
False,5.0,4.0,4.0,4.0,19.333,2,1,0,$0.00,0,0,9711
False,4.0,2.0,4.0,4.0,48.0,0,0,0,$0.00,0,0,9712
False,1.0,1.0,3.0,3.0,71.333,1,16,1,$543596.00,0,1,9713
False,4.0,4.0,3.0,4.0,20.0,0,3,0,$0.00,0,0,9714
False,4.0,3.0,3.0,5.0,22.667,0,0,0,$0.00,0,0,9715
False,1.0,1.0,3.0,3.0,66.0,0,1,0,$0.00,0,0,9716
False,5.0,4.0,4.0,4.0,26.0,1,1,0,$0.00,0,0,9717
False,4.0,3.0,3.0,3.0,22.667,0,1,0,$0.00,0,0,9718
False,4.0,4.0,3.0,3.0,18.667,0,5,0,$0.00,0,0,9719
False,4.0,2.0,4.0,5.0,48.0,1,0,0,$0.00,0,0,9720
False,2.0,1.0,4.0,4.0,119.667,2,4,1,$7605.00,0,1,9721
False,3.0,3.0,3.0,3.0,32.667,1,2,2,$1950.00,0,2,9722
False,2.0,1.0,4.0,3.0,70.0,0,5,1,$1300.00,0,1,9723
False,5.0,5.0,5.0,5.0,7.333,2,4,0,$0.00,0,0,9724
False,5.0,4.0,5.0,5.0,13.333,1,1,0,$0.00,0,0,9725
False,1.0,2.0,1.0,1.0,39.333,0,9,0,$0.00,0,0,9726
False,3.0,2.0,5.0,5.0,64.0,0,1,0,$0.00,0,0,9727
False,3.0,4.0,3.0,2.0,18.0,0,2,0,$0.00,0,0,9728
False,2.0,1.0,4.0,4.0,135.0,0,0,0,$0.00,0,0,9729
False,1.0,1.0,1.0,2.0,223.0,0,21,0,$0.00,0,0,9730
False,1.0,2.0,3.0,3.0,47.333,1,3,0,$0.00,0,0,9731
False,3.0,3.0,3.0,4.0,24.667,0,0,0,$0.00,0,0,9732
False,3.0,2.0,4.0,4.0,51.333,1,4,0,$0.00,0,0,9733
False,2.0,1.0,5.0,5.0,135.667,0,3,0,$0.00,0,0,9734
False,1.0,1.0,1.0,2.0,137.667,0,18,0,$0.00,0,0,9735
False,2.0,1.0,4.0,4.0,70.667,0,17,1,$11375.00,0,1,9736
False,4.0,4.0,3.0,2.0,18.667,0,3,1,$1300.00,0,1,9737
False,3.0,2.0,4.0,4.0,58.0,2,7,0,$0.00,0,0,9738
False,3.0,3.0,1.0,2.0,30.0,0,2,0,$0.00,0,0,9739
False,2.0,2.0,4.0,4.0,58.667,0,9,0,$0.00,0,0,9740
False,1.0,1.0,3.0,3.0,92.667,2,3,0,$0.00,0,0,9741
False,1.0,1.0,3.0,3.0,89.333,0,8,1,$1690.00,0,1,9742
False,1.0,2.0,3.0,3.0,40.667,0,0,0,$0.00,0,0,9743
False,3.0,4.0,1.0,1.0,16.0,0,0,0,$0.00,0,0,9744
False,4.0,3.0,5.0,5.0,34.667,0,5,3,$3055.00,0,3,9745
False,5.0,3.0,5.0,5.0,32.0,1,1,0,$0.00,0,0,9746
False,3.0,3.0,3.0,5.0,28.667,0,0,0,$0.00,0,0,9747
False,4.0,3.0,4.0,4.0,36.0,0,0,0,$0.00,0,0,9748
False,1.0,1.0,3.0,3.0,91.0,0,1,0,$0.00,0,0,9749
False,2.0,2.0,2.0,2.0,48.667,0,1,0,$0.00,0,0,9750
False,2.0,1.0,4.0,3.0,74.0,4,6,0,$0.00,0,0,9751
False,1.0,1.0,3.0,3.0,74.333,1,2,1,$5428.00,0,1,9752
False,5.0,4.0,4.0,3.0,22.0,0,3,0,$0.00,0,0,9753
False,3.0,2.0,5.0,5.0,52.0,0,2,0,$0.00,0,0,9754
False,5.0,5.0,3.0,4.0,7.333,0,0,0,$0.00,0,0,9755
False,1.0,1.0,4.0,4.0,102.333,0,2,0,$0.00,0,0,9756
False,4.0,3.0,3.0,4.0,20.0,0,1,0,$0.00,0,0,9757
False,2.0,2.0,3.0,3.0,66.667,0,2,0,$0.00,0,0,9758
False,3.0,3.0,5.0,5.0,30.667,0,0,0,$0.00,0,0,9759
False,3.0,4.0,3.0,4.0,16.0,0,1,0,$0.00,0,0,9760
False,2.0,2.0,4.0,3.0,62.0,0,2,1,$1495.00,0,1,9761
False,1.0,2.0,1.0,2.0,67.333,0,12,0,$0.00,0,0,9762
False,3.0,4.0,1.0,2.0,20.0,0,2,0,$0.00,0,0,9763
False,1.0,1.0,1.0,2.0,91.667,0,2,0,$0.00,0,0,9764
False,2.0,2.0,3.0,3.0,53.333,1,5,0,$0.00,0,0,9765
False,3.0,2.0,3.0,5.0,66.667,0,0,0,$0.00,0,0,9766
False,1.0,1.0,3.0,3.0,74.0,1,9,0,$0.00,0,0,9767
False,1.0,1.0,2.0,4.0,68.667,1,4,0,$0.00,0,0,9768
False,2.0,1.0,3.0,5.0,81.0,0,4,0,$0.00,0,0,9769
False,2.0,1.0,1.0,2.0,84.0,0,9,0,$0.00,0,0,9770
False,2.0,1.0,4.0,3.0,136.833,0,7,3,$184434.00,0,3,9771
False,5.0,5.0,4.0,5.0,1.333,1,0,0,$0.00,0,0,9772
False,1.0,1.0,1.0,2.0,101.0,0,10,0,$0.00,0,0,9773
False,3.0,3.0,3.0,5.0,34.667,0,2,0,$0.00,0,0,9774
False,3.0,3.0,4.0,5.0,30.0,0,1,0,$0.00,0,0,9775
False,2.0,2.0,3.0,5.0,50.0,1,1,0,$0.00,0,0,9776
False,5.0,4.0,4.0,5.0,18.667,0,1,0,$0.00,0,0,9777
False,1.0,1.0,2.0,3.0,69.333,0,1,0,$0.00,0,0,9778
